ACSSF,2010m5,ar,001,0005,0001587,292,187,149,252,161,140,155,70,115,39,32,28,45,28,21,119,119,119,292,252,164,133,133,119,83,57,59,39,45,119,18,119,41,119,119,119,119,292,252,164,155,133,57,53,35,42,9,20,119
ACSSF,2010m5,ar,001,0005,0001588,420,249,221,280,132,191,163,116,61,191,149,56,153,106,82,44,119,44,420,280,296,105,105,119,262,78,247,191,153,119,71,99,85,44,119,119,44,420,280,296,163,105,78,121,91,94,63,188,44
ACSSF,2010m5,ar,001,0005,0001589,321,214,223,334,207,209,180,94,116,21,119,21,67,35,37,41,41,119,321,334,198,188,188,119,120,95,72,21,67,119,25,59,21,41,119,119,41,321,334,198,180,182,88,39,31,25,18,57,41
ACSSF,2010m5,ar,001,0005,0001590,506,350,309,431,321,250,362,159,246,88,33,83,100,32,70,119,119,119,506,431,396,45,45,119,394,360,127,88,100,119,119,96,24,119,119,119,119,506,431,396,362,284,185,126,27,121,33,119,119
ACSSF,2010m5,ar,001,0005,0001591,814,450,477,748,384,470,253,152,107,268,199,78,581,341,242,22,22,119,814,748,648,119,119,119,648,253,623,268,581,119,119,581,119,22,119,119,22,814,748,648,253,204,144,581,119,581,73,261,22
ACSSF,2010m5,ar,001,0005,0001592,508,385,264,520,310,321,385,222,193,84,57,39,157,87,73,33,119,33,508,520,434,119,119,119,434,385,163,84,157,119,60,50,120,33,119,119,33,508,520,434,385,311,222,142,126,67,60,84,33
ACSSF,2010m5,ar,001,0005,0001593,513,372,344,457,368,259,323,118,265,187,64,134,61,48,24,76,47,59,513,457,369,282,282,119,243,162,197,187,61,119,119,46,45,76,119,119,76,513,457,369,323,282,162,76,54,45,142,60,76
ACSSF,2010m5,ar,001,0005,0001594,432,285,307,424,262,259,266,161,133,163,119,49,327,165,242,119,119,119,432,424,362,221,221,119,315,155,348,163,327,119,41,186,285,119,119,119,119,432,424,362,266,221,155,354,355,144,50,119,119
ACSSF,2010m5,ar,001,0005,0001595,710,476,315,320,170,204,519,289,279,138,145,31,161,123,47,119,119,119,710,320,729,401,401,119,381,192,252,138,161,119,80,146,119,119,119,119,119,710,320,729,519,401,192,218,144,76,143,24,119
ACSSF,2010m5,ar,001,0005,0001596,486,322,369,521,317,328,444,171,313,116,55,75,138,51,113,22,119,22,486,521,490,243,243,119,478,407,189,116,138,119,36,61,117,22,119,119,22,486,521,490,444,243,407,124,122,33,116,74,22
ACSSF,2010m5,ar,001,0005,0001597,482,334,281,402,203,270,186,116,94,468,343,137,71,119,71,36,36,119,482,402,505,58,58,119,509,188,466,468,71,119,119,43,55,36,119,119,36,482,402,505,186,173,69,445,45,445,86,64,36
ACSSF,2010m5,ar,001,0005,0001598,369,273,276,286,209,260,279,208,117,89,26,75,63,35,35,119,119,119,369,286,274,63,63,119,278,278,101,89,63,119,119,59,18,119,119,119,119,369,286,274,279,202,190,43,119,43,83,28,119
ACSSF,2010m5,ar,001,0005,0001599,409,230,275,397,218,257,125,111,58,70,24,68,76,55,36,119,119,119,409,397,181,104,104,119,145,91,95,70,76,15,39,56,119,119,119,119,119,409,397,181,125,115,83,90,88,45,35,119,119
ACSSF,2010m5,ar,001,0005,0001600,477,265,355,504,281,336,328,144,205,52,31,31,159,83,98,23,119,23,477,504,388,119,119,119,388,328,166,52,159,119,104,107,73,23,119,119,23,477,504,388,328,283,229,152,90,130,41,46,23
ACSSF,2010m5,ar,001,0005,0001601,457,238,312,474,241,317,91,65,41,136,74,70,41,26,29,119,119,119,457,474,159,59,50,34,158,71,151,143,41,26,29,119,119,119,119,119,119,457,474,159,91,63,59,50,36,38,45,132,119
ACSSF,2010m5,ar,001,0005,0001602,283,174,237,271,180,226,68,31,47,86,28,69,73,43,37,119,119,119,283,271,123,43,43,119,127,52,114,86,73,119,66,34,119,119,119,119,119,283,271,123,68,31,47,62,24,56,82,48,119
ACSSF,2010m5,ar,001,0005,0001603,476,325,279,516,343,262,61,36,35,233,105,156,86,24,77,119,119,119,476,516,258,119,119,119,258,61,254,233,86,50,75,119,119,119,119,119,119,476,516,258,98,18,93,215,204,84,18,75,119
ACSSF,2010m5,ar,001,0005,0001604,337,212,200,355,207,213,150,100,62,140,61,93,21,15,13,119,119,119,337,355,239,119,119,119,239,150,143,140,21,15,119,13,119,119,119,119,119,337,355,239,213,119,213,32,32,119,13,67,119
ACSSF,2010m5,ar,001,0005,0001605,324,179,198,286,162,185,91,37,63,112,53,66,14,119,14,99,35,67,324,286,150,10,10,119,149,90,113,112,14,119,119,14,119,99,119,119,99,324,286,150,94,119,94,76,5,76,119,80,99
ACSSF,2010m5,ar,001,0005,0001606,400,254,254,637,372,323,296,164,188,376,244,151,104,61,45,42,42,119,400,637,434,258,258,119,402,183,385,376,104,119,119,104,119,42,119,119,42,400,637,434,422,363,303,117,111,36,119,59,42
ACSSF,2010m5,ar,001,0005,0001607,269,194,136,238,167,139,170,106,74,126,71,57,10,10,119,6,119,6,269,238,193,46,46,119,192,165,125,126,10,119,10,119,119,6,119,119,6,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001608,345,210,203,315,193,178,79,57,43,5,5,119,63,19,51,29,28,6,345,315,106,5,5,119,105,79,64,5,63,119,61,13,119,29,119,119,29,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001609,283,213,155,296,228,143,136,61,82,31,24,22,36,21,15,119,119,119,283,296,146,24,24,119,147,136,48,31,36,119,36,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001610,464,336,296,529,249,363,487,305,260,184,86,121,136,45,129,119,119,119,464,529,497,481,481,119,326,264,222,184,136,119,56,125,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001611,569,369,318,614,406,288,341,200,208,121,54,95,95,21,92,119,119,119,569,614,367,326,326,119,244,164,158,121,95,119,17,93,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001612,493,323,309,476,333,284,163,78,102,179,99,124,62,24,45,119,119,119,493,476,230,119,119,119,230,163,186,179,62,119,62,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001613,308,197,183,252,140,168,256,171,109,73,53,35,123,62,63,39,36,14,308,252,284,259,259,119,153,53,142,73,123,119,123,119,119,39,119,119,39,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001614,496,264,356,557,264,383,208,95,132,135,99,64,73,32,46,72,49,31,496,557,294,197,197,119,164,59,153,135,73,119,25,69,119,72,119,119,72,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001615,450,252,328,366,218,273,295,136,166,93,63,30,158,49,118,119,119,119,450,366,363,295,295,119,180,119,180,93,158,119,44,146,40,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001616,1014,416,683,689,340,463,438,254,213,134,35,133,154,90,72,47,119,47,1014,689,500,356,356,119,309,260,165,134,154,119,48,143,119,47,119,47,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001617,328,193,196,324,198,186,42,29,20,99,67,44,25,8,18,119,119,119,328,324,111,6,6,119,111,42,102,99,25,119,18,17,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001618,679,350,439,641,353,412,284,162,162,242,150,152,60,60,119,119,119,119,679,641,356,284,284,119,249,119,249,242,60,119,26,53,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001619,446,257,275,429,255,257,140,62,91,118,52,93,69,24,46,14,14,119,446,429,206,13,13,119,205,140,126,118,69,119,27,119,64,14,119,119,14,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001620,551,284,355,572,302,337,294,167,170,45,31,26,170,89,99,119,119,119,551,572,303,288,288,119,161,42,168,45,170,119,119,68,165,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001621,538,363,309,474,316,292,126,101,87,223,67,205,121,64,99,119,119,119,538,474,310,8,8,119,310,126,289,223,121,119,119,38,113,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001622,434,247,273,433,252,255,196,100,129,174,74,132,111,62,54,119,119,119,434,433,307,66,66,119,281,187,208,174,111,119,119,111,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001623,327,178,211,267,162,174,181,93,97,64,33,32,119,119,119,119,119,119,327,267,188,179,179,119,75,44,64,64,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001624,501,324,337,527,327,322,239,137,169,65,25,55,47,39,22,119,119,119,501,527,252,192,192,119,153,141,76,65,47,119,22,39,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001625,389,256,212,328,203,193,226,115,121,150,142,35,32,16,23,119,119,119,389,328,264,25,25,119,258,219,156,150,32,119,119,29,16,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001626,349,212,211,284,192,172,209,68,144,50,29,31,12,5,7,7,4,3,349,284,210,119,119,119,210,209,52,50,12,119,119,12,119,7,119,119,7,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001627,594,322,387,449,275,321,71,46,35,263,97,186,252,117,138,119,119,119,594,449,357,119,119,119,357,71,352,263,252,119,27,33,248,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001628,311,203,187,346,210,217,133,55,111,86,45,48,17,5,14,119,119,119,311,346,162,60,60,119,151,120,91,86,17,11,12,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001629,309,205,180,355,215,245,223,129,141,59,35,40,10,5,9,17,119,17,309,355,220,173,173,119,192,185,60,59,10,119,5,9,119,17,119,119,17,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001630,223,166,175,340,195,229,305,171,152,78,33,60,140,26,140,18,18,119,223,340,323,252,252,119,201,149,157,78,140,119,119,140,119,18,119,119,18,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001631,423,269,311,525,270,317,322,130,251,493,303,193,49,36,15,119,119,119,423,525,575,34,34,119,576,328,504,493,49,119,16,45,9,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001632,384,179,287,284,156,227,227,78,154,118,38,82,171,77,95,12,12,119,384,284,284,224,224,119,216,51,203,118,171,119,119,168,11,12,119,119,12,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001633,495,440,346,553,411,279,478,217,319,175,114,100,209,76,155,46,46,119,495,553,503,481,481,119,281,75,262,175,209,119,113,162,27,46,119,119,46,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001634,304,183,166,358,203,188,238,102,152,33,25,17,47,27,29,119,119,119,304,358,252,96,96,119,238,221,61,33,47,7,14,25,39,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001635,255,134,171,328,148,220,30,13,26,59,22,37,162,52,111,116,58,58,255,328,163,30,30,119,171,5,172,59,162,13,160,9,27,116,119,119,116,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001636,295,215,155,294,177,171,229,158,111,35,27,18,19,16,12,42,42,119,295,294,236,105,105,119,216,210,39,35,19,119,119,19,119,42,119,119,42,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001637,521,336,361,629,321,414,348,260,151,248,118,139,117,55,64,119,119,119,521,629,443,119,119,119,443,348,276,248,117,17,119,115,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001638,485,295,267,475,285,258,188,104,99,142,37,133,49,38,21,119,119,119,485,475,229,119,119,119,229,188,151,142,49,119,47,12,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001639,331,193,208,330,191,201,125,67,63,98,51,52,157,94,73,51,119,51,331,330,226,111,111,119,198,64,183,98,157,14,60,136,38,51,119,119,51,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001640,303,204,164,339,211,174,145,69,82,77,44,59,75,47,34,119,119,119,303,339,193,71,71,119,187,135,113,77,75,119,69,20,15,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001641,263,188,125,275,188,131,128,79,54,111,105,20,77,48,40,119,119,119,263,275,188,105,105,119,171,74,149,111,77,8,20,61,40,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001642,279,175,159,278,176,146,42,19,28,40,20,33,78,28,64,119,119,119,279,278,96,11,11,119,95,39,85,40,78,119,78,7,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001643,322,205,201,315,194,202,151,37,122,115,60,59,38,18,20,119,119,119,322,315,161,69,69,119,134,108,116,115,38,119,34,119,18,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001644,321,220,216,337,213,212,156,123,73,107,48,90,86,53,48,119,119,119,321,337,211,127,127,119,174,85,139,107,86,119,62,60,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001645,404,257,255,355,237,234,236,106,166,162,76,132,74,56,20,119,119,119,404,355,271,196,196,119,214,144,182,162,74,119,22,71,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001646,396,312,284,302,204,194,101,67,43,216,206,158,63,52,34,119,119,119,396,302,261,58,58,119,253,78,217,216,63,119,35,43,20,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001647,393,238,214,354,214,216,112,63,51,275,110,169,125,79,48,119,119,119,393,354,300,119,119,119,300,112,300,275,125,119,119,125,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001648,220,220,19,174,171,15,32,32,119,120,119,19,8,8,119,16,15,8,220,174,124,119,119,119,124,32,119,120,8,119,119,8,119,16,119,119,16,220,174,124,55,28,41,77,42,56,10,61,16
ACSSF,2010m5,ar,001,0005,0001649,360,203,234,362,196,238,74,27,64,75,61,40,25,25,119,119,119,119,360,362,102,119,119,119,102,74,78,75,25,119,19,15,119,119,119,119,119,360,362,102,74,47,60,44,41,16,68,119,119
ACSSF,2010m5,ar,001,0005,0001650,461,303,318,578,373,316,303,135,196,27,20,20,400,249,156,25,119,25,461,578,434,128,128,119,430,284,396,27,400,41,23,399,42,25,119,119,25,461,578,434,303,84,270,400,396,99,119,23,25
ACSSF,2010m5,ar,001,0005,0001651,518,287,328,503,285,310,212,126,120,44,44,119,156,89,67,10,119,10,518,503,281,167,167,119,209,131,164,44,156,119,119,156,119,10,119,119,10,518,503,281,221,154,166,158,43,117,119,119,10
ACSSF,2010m5,ar,001,0005,0001652,587,406,387,555,385,302,148,126,58,189,74,146,266,242,123,119,119,119,587,555,393,148,148,119,357,119,357,189,266,119,173,112,119,119,119,119,119,587,555,393,148,148,119,266,178,115,60,104,119
ACSSF,2010m5,ar,001,0005,0001653,346,284,256,334,261,248,169,72,117,89,67,49,35,19,16,119,119,119,346,334,182,168,168,119,103,12,96,89,35,119,35,119,119,119,119,119,119,346,334,182,169,168,12,63,53,35,65,119,119
ACSSF,2010m5,ar,001,0005,0001654,341,240,147,334,237,149,77,44,41,14,14,6,12,12,119,119,119,119,341,334,83,74,74,119,24,6,20,14,12,119,6,6,119,119,119,119,119,341,334,83,77,74,9,16,8,12,8,119,119
ACSSF,2010m5,ar,001,0005,0001655,541,335,251,476,329,197,277,144,174,119,119,119,39,39,119,119,119,119,541,476,276,277,277,119,39,119,39,119,39,119,119,39,119,119,119,119,119,541,476,276,277,277,119,39,39,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001656,433,254,327,413,260,303,194,120,97,83,74,21,95,66,52,119,119,119,433,413,275,194,194,119,126,119,126,83,95,119,83,119,47,119,119,119,119,433,413,275,194,194,119,95,95,119,119,83,119
ACSSF,2010m5,ar,001,0005,0001657,325,235,176,244,140,157,268,192,97,143,70,99,38,119,38,119,119,119,325,244,342,268,268,119,168,12,168,143,38,119,119,38,119,119,119,119,119,325,244,342,268,268,12,118,29,114,38,86,119
ACSSF,2010m5,ar,001,0005,0001658,380,265,211,449,275,240,149,62,98,119,119,119,142,16,135,119,119,119,380,449,197,141,141,119,145,37,142,119,142,119,62,116,40,119,119,119,119,380,449,197,149,141,37,142,126,62,119,119,119
ACSSF,2010m5,ar,001,0005,0001659,410,263,366,501,275,422,318,156,171,258,122,140,179,63,119,17,119,17,410,501,354,278,278,119,333,164,304,258,179,119,35,178,119,17,119,119,17,410,501,354,319,278,165,304,305,35,119,119,17
ACSSF,2010m5,ar,001,0005,0001660,583,294,437,435,254,261,353,169,218,205,65,193,183,54,163,46,23,23,583,435,493,256,256,119,461,329,371,205,183,119,161,76,119,46,119,119,46,583,435,493,353,256,329,182,182,33,119,201,46
ACSSF,2010m5,ar,001,0005,0001661,640,304,460,593,297,391,309,139,246,119,119,119,48,34,28,119,119,119,640,593,306,300,300,119,179,184,48,119,48,119,119,33,37,119,119,119,119,640,593,306,309,300,184,48,36,33,119,119,119
ACSSF,2010m5,ar,001,0005,0001662,358,246,236,368,190,229,196,91,178,106,86,20,92,54,53,24,24,119,358,368,248,196,196,119,138,119,138,106,92,119,80,30,39,24,119,119,24,358,368,248,226,196,106,92,92,119,119,119,24
ACSSF,2010m5,ar,001,0005,0001663,325,197,289,383,183,318,172,127,56,119,119,119,60,21,57,119,119,119,325,383,190,192,192,119,97,79,60,119,60,119,119,60,119,119,119,119,119,325,383,190,172,192,79,60,60,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001664,206,150,164,230,149,173,76,45,38,51,26,26,38,19,34,119,119,119,206,230,106,56,56,119,85,51,68,51,38,119,119,38,119,119,119,119,119,206,230,106,76,68,37,49,34,35,119,26,119
ACSSF,2010m5,ar,001,0005,0001665,219,173,229,267,161,233,187,64,167,38,22,31,90,67,29,119,119,119,219,267,214,187,187,119,98,119,98,38,90,119,44,119,78,119,119,119,119,219,267,214,187,187,119,92,90,22,119,31,119
ACSSF,2010m5,ar,001,0005,0001666,389,218,309,362,233,280,192,81,155,200,120,83,19,119,19,67,67,119,389,362,292,177,177,119,226,71,210,200,19,119,119,19,119,67,119,119,67,389,362,292,191,194,50,201,186,67,119,119,67
ACSSF,2010m5,ar,001,0005,0001667,1266,785,997,786,729,212,219,124,103,866,135,849,209,119,209,119,119,119,1266,786,1078,211,211,119,1066,47,1065,866,209,119,104,104,119,119,119,119,119,1266,786,1078,227,211,59,527,223,316,479,113,119
ACSSF,2010m5,ar,001,0005,0001668,357,187,222,355,184,212,182,106,96,77,28,53,76,53,30,119,119,119,357,355,209,68,68,119,197,169,103,77,76,119,119,37,76,119,119,119,119,357,355,209,182,97,150,93,59,81,119,41,119
ACSSF,2010m5,ar,001,0005,0001669,420,257,246,410,250,243,116,57,81,144,59,91,35,23,15,119,119,119,420,410,174,66,66,119,174,97,148,144,35,119,34,119,8,119,119,119,119,420,410,174,116,58,105,45,119,45,119,141,119
ACSSF,2010m5,ar,001,0005,0001670,379,251,187,355,226,175,262,148,120,41,23,27,120,72,58,119,119,119,379,355,275,41,41,119,275,261,128,41,120,119,10,117,19,119,119,119,119,379,355,275,263,56,252,125,104,70,19,119,119
ACSSF,2010m5,ar,001,0005,0001671,213,121,137,214,121,137,127,50,80,21,21,119,119,119,119,28,119,28,213,214,134,111,111,119,63,56,21,21,119,119,119,119,119,28,119,119,28,213,214,134,127,111,56,119,119,119,119,21,28
ACSSF,2010m5,ar,001,0005,0001672,426,253,303,472,272,316,215,57,190,164,119,56,88,59,29,119,119,119,426,472,250,119,119,119,250,215,169,164,88,119,119,88,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001673,487,279,296,494,272,305,128,81,65,50,30,26,6,6,119,17,17,119,487,494,141,76,76,119,112,100,50,50,6,119,119,6,119,17,119,119,17,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001674,567,336,306,451,249,273,253,142,124,87,43,66,97,86,21,119,119,119,567,451,265,221,221,119,191,121,138,87,97,119,20,65,25,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001675,436,312,267,401,260,275,256,163,122,81,74,28,96,90,22,6,6,119,436,401,286,203,203,119,181,141,130,81,96,23,119,37,87,6,119,119,6,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001676,454,303,263,473,297,277,256,180,96,47,35,17,59,42,20,119,119,119,454,473,266,46,46,119,261,255,75,47,59,119,119,58,16,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001677,491,350,276,476,338,275,111,61,58,143,98,60,72,40,38,119,119,119,491,476,163,11,11,119,163,110,162,143,72,119,22,66,11,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001678,302,216,191,315,243,164,150,106,82,121,67,107,55,43,20,119,119,119,302,315,197,104,104,119,189,136,133,121,55,119,13,51,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001679,298,184,172,290,163,168,61,49,24,109,92,52,45,33,16,119,119,119,298,290,121,41,41,119,123,47,116,109,45,119,14,44,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001680,504,369,336,360,113,312,100,86,39,209,193,54,57,42,25,119,119,119,504,360,332,4,4,119,332,101,249,209,57,119,39,40,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001681,365,210,212,354,212,188,157,92,95,33,28,13,49,25,28,16,14,7,365,354,159,44,44,119,153,151,59,33,49,119,11,48,119,16,119,119,16,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001682,284,169,143,266,162,132,180,102,79,157,71,88,42,26,20,4,4,119,284,266,240,119,119,119,240,180,164,157,42,119,30,32,119,4,119,119,4,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001683,263,188,130,263,185,130,19,10,10,36,19,23,21,21,119,119,119,119,263,263,46,119,119,119,46,19,40,36,21,119,21,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001684,54,93,88,177,107,129,160,79,98,24,20,13,63,10,57,9,9,119,54,177,174,131,131,119,103,91,67,24,63,119,61,119,31,9,119,119,9,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001685,347,199,243,369,210,241,231,175,109,49,31,36,69,119,69,119,119,119,347,369,291,177,177,119,351,270,95,49,69,119,69,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001686,325,242,139,238,175,121,38,38,119,200,140,79,25,25,119,46,46,119,325,238,210,119,119,119,210,38,207,200,25,119,15,20,119,46,119,119,46,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001687,285,186,173,275,186,157,59,24,48,33,12,30,76,23,54,119,119,119,285,275,89,119,119,119,89,59,78,33,76,119,76,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001688,168,192,178,287,217,246,158,49,122,175,84,112,184,71,115,119,119,119,168,287,251,158,158,119,220,119,220,175,184,119,119,184,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001689,261,143,201,253,137,205,92,69,34,69,31,43,23,9,18,119,119,119,261,253,108,119,119,119,108,92,72,69,23,119,17,15,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001690,555,405,309,539,415,286,205,40,190,70,70,119,119,119,119,119,119,119,555,539,217,38,38,119,210,199,70,70,119,119,119,119,119,119,119,119,119,555,539,217,217,119,217,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001691,473,299,256,410,251,246,119,119,119,229,155,106,119,119,119,119,119,119,473,410,229,119,119,119,229,119,229,229,119,119,119,119,119,119,119,119,119,473,410,229,85,85,119,53,119,53,119,206,119
ACSSF,2010m5,ar,001,0005,0001692,482,264,292,426,241,273,294,164,152,149,83,73,73,44,30,119,119,119,482,426,261,293,293,119,168,30,165,149,73,119,73,119,119,119,119,119,119,482,426,261,254,119,254,119,119,119,75,119,119
ACSSF,2010m5,ar,001,0005,0001693,435,301,210,412,270,208,106,63,61,172,169,29,51,35,37,119,119,119,435,412,186,107,107,119,177,21,178,172,51,119,39,32,119,119,119,119,119,435,412,186,103,28,99,89,67,53,36,101,119
ACSSF,2010m5,ar,001,0005,0001694,380,244,222,386,227,218,120,95,45,32,21,12,166,123,78,119,119,119,380,386,188,121,121,119,170,18,167,32,166,49,83,161,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001695,400,249,229,524,285,302,248,148,134,128,38,104,193,138,68,119,119,119,400,524,335,242,242,119,251,58,238,128,193,119,119,193,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001696,262,175,172,270,179,167,114,61,61,40,14,36,45,28,37,119,119,119,262,270,144,111,111,119,67,34,58,40,45,119,119,45,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001697,293,201,167,313,186,172,223,142,96,37,119,37,26,13,13,119,119,119,293,313,229,27,27,119,225,220,47,37,26,119,119,26,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001698,335,247,210,326,231,201,56,43,28,94,78,41,36,23,18,28,27,14,335,326,123,119,119,119,123,56,112,94,36,119,4,35,119,28,119,119,28,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001699,360,201,248,373,205,254,164,74,100,32,19,15,101,44,72,119,119,119,360,373,197,24,24,119,196,163,107,32,101,36,4,98,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001700,225,176,179,357,209,204,273,205,96,127,69,69,21,119,21,119,119,119,225,357,296,167,167,119,270,248,129,127,21,119,119,119,21,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001701,356,204,209,342,190,199,118,84,51,120,66,60,28,28,119,119,119,119,356,342,171,66,66,119,165,90,122,120,28,119,119,28,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
